index,obs_id,simbad_name,significance,ra,dec,category,classification,obs_time,url,ai_classification,ai_prob,comments,detnam,ep_name,exp_time,flux,id,image_url,index_in_det,light_curve_url,pos_err,r_dec,r_ra,r_sep,records,spectrum_url,src_name,tags,trigger,type,version,wxt_name
22,08500000476,WXT J083156-175956,5.30,127.981,-17.999,Unverified,Unverified,2025-12-18 03:55:56,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/547918/1344457,source,0.99212908744812,,CMOS1,,3060.0,1.44e-11,1757543,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000476/CMOS1/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000476/CMOS1/1/v2,3.363,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1757543,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000476/CMOS1/1/v2,ep08500000476wxt1s1,['known_source'],telemetry,source,v2,
23,08500000484,WXT J112554+114521,5.18,171.475,11.756,Unverified,Unverified,2025-12-19 06:27:51,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/548284/1346439,source,0.7581852078437805,,CMOS40,,1494.0,1.10e-11,1759786,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000484/CMOS40/v3?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000484/CMOS40/1/v3,2.644,11.756,171.475,0.00,https://ep.bao.ac.cn/ep/data_center/ta_records/1759786,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000484/CMOS40/1/v3,ep08500000484wxt40s1,['known_source'],telemetry,source,v3,
24,08500000481,WXT J110859-045335,5.17,167.246,-4.893,Unverified,Unverified,2025-12-18 23:14:41,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/548344/1346202,source,0.9157336354255676,,CMOS15,,3067.0,1.28e-11,1759558,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000481/CMOS15/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000481/CMOS15/1/v2,3.480,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1759558,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000481/CMOS15/1/v2,ep08500000481wxt15s1,['known_source'],telemetry,source,v2,
25,08500000480,WXT J080310+251412,5.17,120.793,25.237,Unverified,Unverified,2025-12-18 19:46:53,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/547845/1344390,source,0.5400037169456482,,CMOS34,,3057.0,1.39e-11,1757449,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000480/CMOS34/v1?index_in_det=2,2,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000480/CMOS34/2/v1,3.270,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1757449,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000480/CMOS34/2/v1,ep08500000480wxt34s2,['known_source'],telemetry,source,v1,
26,08500000480,WXT J075606+145740,5.16,119.025,14.961,Unverified,Unverified,2025-12-18 19:47:46,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/547839/1344363,source,0.949462890625,,CMOS9,,3058.0,1.02e-11,1757433,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000480/CMOS9/v1?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000480/CMOS9/1/v1,3.170,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1757433,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000480/CMOS9/1/v1,ep08500000480wxt9s1,['known_source'],telemetry,source,v1,
27,08500000483,WXT J091245+471820,5.15,138.189,47.306,Unverified,Unverified,2025-12-19 05:21:44,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/548291/1346113,source,0.7239838242530823,,CMOS28,,1925.0,1.36e-11,1759470,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000483/CMOS28/v2?index_in_det=2,2,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000483/CMOS28/2/v2,2.865,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1759470,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000483/CMOS28/2/v2,ep08500000483wxt28s2,['known_source'],telemetry,source,v2,
28,06800001068,WXT J050204+222532,5.14,75.516,22.426,Unverified,Unverified,2025-12-18 14:54:50,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/547949/1344593,source,0.9392722845077516,,CMOS34,,3044.0,1.17e-11,1757638,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/06800001068/CMOS34/v2?index_in_det=2,2,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/06800001068/CMOS34/2/v2,3.165,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1757638,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/06800001068/CMOS34/2/v2,ep06800001068wxt34s2,['known_source'],telemetry,source,v2,
29,11900518275,WXT J013416-052847,5.14,23.568,-5.480,Unverified,Unverified,2025-12-19 03:27:30,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/548157/1345844,source,0.6971535086631775,,CMOS45,,1296.0,1.15e-11,1759246,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11900518275/CMOS45/v1?index_in_det=2,2,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11900518275/CMOS45/2/v1,2.637,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1759246,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11900518275/CMOS45/2/v1,ep11900518275wxt45s2,['known_source'],telemetry,source,v1,
30,08500000479,WXT J074735+000702,5.12,116.898,0.117,Unverified,Unverified,2025-12-18 18:16:58,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/547846/1344394,source,0.9276388883590698,,CMOS4,,2978.542,8.80e-12,1757451,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000479/CMOS4/v1?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000479/CMOS4/1/v1,2.766,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1757451,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000479/CMOS4/1/v1,ep08500000479wxt4s1,['known_source'],telemetry,source,v1,
31,08500000481,WXT J091454+072121,5.11,138.734,7.349,Unverified,Unverified,2025-12-18 23:08:12,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/547824/1346204,source,0.969018816947937,,CMOS17,,2980.0,1.33e-11,1759560,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000481/CMOS17/v2?index_in_det=2,2,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000481/CMOS17/2/v2,2.828,7.356,138.723,44.45,https://ep.bao.ac.cn/ep/data_center/ta_records/1759560,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000481/CMOS17/2/v2,ep08500000481wxt17s2,['known_source'],telemetry,source,v2,
32,08500000476,WXT J080902+031015,5.10,122.260,3.171,Unverified,Unverified,2025-12-18 03:53:09,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/547216/1344463,source,0.9857041835784912,,CMOS7,,3010.0,1.40e-11,1757548,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000476/CMOS7/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000476/CMOS7/1/v2,3.272,3.171,122.260,0.00,https://ep.bao.ac.cn/ep/data_center/ta_records/1757548,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000476/CMOS7/1/v2,ep08500000476wxt7s1,['known_source'],telemetry,source,v2,
33,08500000477,WXT J010532+315657,5.10,16.382,31.949,Unverified,Unverified,2025-12-18 16:19:23,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/547938/1344515,source,0.9009069800376892,,CMOS7,,2876.0,1.35e-11,1757584,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000477/CMOS7/v2?index_in_det=2,2,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000477/CMOS7/2/v2,3.146,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1757584,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000477/CMOS7/2/v2,ep08500000477wxt7s2,['known_source'],telemetry,source,v2,
34,08500000476,WXT J102913+035656,5.09,157.305,3.949,Unverified,Unverified,2025-12-18 04:02:34,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/547227/1344493,source,0.740730345249176,,CMOS37,,3005.0,1.16e-11,1757561,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000476/CMOS37/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000476/CMOS37/1/v2,3.205,3.949,157.305,0.00,https://ep.bao.ac.cn/ep/data_center/ta_records/1757561,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000476/CMOS37/1/v2,ep08500000476wxt37s1,['known_source'],telemetry,source,v2,
35,08500000477,WXT J003928+145537,5.09,9.866,14.927,Unverified,Unverified,2025-12-18 16:19:23,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/547943/1344541,source,0.9967325925827026,,CMOS17,,2583.0,1.46e-11,1757604,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000477/CMOS17/v2?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000477/CMOS17/1/v2,3.152,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1757604,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000477/CMOS17/1/v2,ep08500000477wxt17s1,['known_source'],telemetry,source,v2,
36,08500000482,WXT J090127-142445,5.09,135.366,-14.413,Unverified,Unverified,2025-12-19 00:44:53,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/548181/1345939,source,0.9003116488456726,,CMOS22,,2995.0,1.25e-11,1759307,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000482/CMOS22/v1?index_in_det=1,1,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000482/CMOS22/1/v1,3.226,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1759307,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000482/CMOS22/1/v1,ep08500000482wxt22s1,['known_source'],telemetry,source,v1,
37,11900517889,WXT J075642+444410,5.08,119.175,44.736,Unverified,Unverified,2025-12-18 13:31:27,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/547813/1344143,source,0.9547212719917296,,CMOS31,,2429.0,7.36e-12,1757344,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/11900517889/CMOS31/v1?index_in_det=2,2,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/11900517889/CMOS31/2/v1,2.561,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1757344,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/11900517889/CMOS31/2/v1,ep11900517889wxt31s2,['known_source'],telemetry,source,v1,
38,08500000481,WXT J092550-202108,5.08,141.461,-20.352,Unverified,Unverified,2025-12-18 23:10:31,https://ep.bao.ac.cn/ep/data_center/source_candidate_detail/548347/1346211,source,0.8842889070510864,,CMOS24,,3061.0,1.19e-11,1759567,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/image/08500000481/CMOS24/v2?index_in_det=2,2,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/lc/08500000481/CMOS24/2/v2,3.315,,,,https://ep.bao.ac.cn/ep/data_center/ta_records/1759567,https://ep.bao.ac.cn/ep/data_center/obsevation_data/quick_look/spectrum/08500000481/CMOS24/2/v2,ep08500000481wxt24s2,['known_source'],telemetry,source,v2,
